year,station_id,longitude,latitude,city_id,city_name_chn,city_name_eng,province_code,province_name
2017,S000290,114.3314,30.4686,161.0,武汉市,Wuhan,JIANGXI,江西省
2017,S000291,126.0025,44.8839,,,,JILIN,吉林省
2017,S000292,126.7283,45.7368,55.0,哈尔滨市,Harbin,HEILONGJIANG,黑龙江省
2017,S000293,116.1548,39.662,,,,GUANGDONG,广东省
2017,S000294,116.2612,39.7795,,,,SICHUAN,四川省
2017,S000295,116.2857,39.7828,1.0,北京市,Beijing,SICHUAN,四川省
2017,S000296,116.468,39.8648,1.0,北京市,Beijing,JIANGXI,江西省
2017,S000297,113.0706,25.735,182.0,郴州市,Chenzhou,HUNAN,湖南省
2017,S000298,113.0758,25.7394,182.0,郴州市,Chenzhou,HUNAN,湖南省
2017,S000299,114.1561,35.8539,149.0,鹤壁市,Hebi,HENAN,河南省
2017,S000300,114.3637,35.8786,149.0,鹤壁市,Hebi,HENAN,河南省
2017,S000301,119.216,29.4203,,,,ZHEJIANG,浙江省
2017,S000302,119.748,29.0611,86.0,金华市,Jinhua,ZHEJIANG,浙江省
2017,S000303,117.4025,25.967,,,,FUJIAN,福建省
2017,S000304,117.9563,24.415,108.0,厦门市,Xiamen,JILIN,吉林省
2017,S000305,116.9817,28.1184,121.0,鹰潭市,Yingtan,JIANGXI,江西省
2017,S000306,118.0798,26.5776,,,,FUJIAN,福建省
2017,S000307,115.3074,39.0282,,,,HEBEI,河北省
2017,S000308,115.4606,38.8363,8.0,保定市,Baoding,HEBEI,河北省
2017,S000309,130.6462,45.8275,,,,CHONGQING,重庆市
2017,S000310,130.8806,45.8259,63.0,七台河市,Qitaihe,HUNAN,湖南省
2017,S000311,104.0161,37.1115,,,,SICHUAN,四川省
2017,S000312,104.4708,37.4304,,,,NINGXIA,宁夏回族自治区
2017,S000313,123.4614,41.813,34.0,沈阳市,Shenyang,HUNAN,湖南省
2017,S000314,124.0278,42.5628,,,,HEBEI,河北省
2017,S000315,103.9036,36.1874,,,,GANSU,甘肃省
2017,S000316,104.1225,36.4874,263.0,白银市,Baiyin,GANSU,甘肃省
2017,S000317,104.4767,37.4307,,,,NINGXIA,宁夏回族自治区
2017,S000318,106.4484,38.9105,274.0,石嘴山市,Shizuishan,NINGXIA,宁夏回族自治区
2017,S000319,106.4478,38.924,274.0,石嘴山市,Shizuishan,NINGXIA,宁夏回族自治区
2017,S000320,106.6762,39.2828,,,,NINGXIA,宁夏回族自治区
2017,S000321,106.6716,39.3868,,,,NINGXIA,宁夏回族自治区
2017,S000322,109.6529,40.5275,,,,NEIMENGGU,内蒙古自治区
2017,S000323,109.6529,40.5321,26.0,包头市,Baotou,NEIMENGGU,内蒙古自治区
2017,S000324,109.9319,41.7061,,,,NEIMENGGU,内蒙古自治区
2017,S000325,109.7864,40.6682,26.0,包头市,Baotou,NEIMENGGU,内蒙古自治区
2017,S000326,109.9817,40.5733,26.0,包头市,Baotou,NEIMENGGU,内蒙古自治区
2017,S000327,109.9817,40.5687,26.0,包头市,Baotou,NEIMENGGU,内蒙古自治区
2017,S000328,110.2867,40.6454,,,,NEIMENGGU,内蒙古自治区
2017,S000329,104.1296,30.6342,222.0,成都市,Chengdu,SICHUAN,四川省
2017,S000330,104.2029,30.8152,,,,SICHUAN,四川省
2017,S000331,104.2076,30.8246,,,,SICHUAN,四川省
2017,S000332,105.9578,32.8978,,,,SHAANXI,陕西省
2017,S000333,105.9573,32.9069,,,,SHAANXI,陕西省
2017,S000334,107.1329,34.2889,252.0,宝鸡市,Baoji,SHAANXI,陕西省
2017,S000335,117.3244,49.604,,,,NEIMENGGU,内蒙古自治区
2017,S000336,119.9217,49.22,31.0,呼伦贝尔市,Hulunbeir,HEILONGJIANG,黑龙江省
2017,S000337,105.7993,32.4437,228.0,广元市,Guangyuan,SICHUAN,四川省
2017,S000338,106.4622,32.2155,,,,SICHUAN,四川省
2017,S000339,114.0949,36.7557,,,,HEBEI,河北省
2017,S000340,114.503,36.7963,6.0,邯郸市,Handan,HEBEI,河北省
2017,S000341,110.2615,21.6086,,,,GUANGDONG,广东省
2017,S000342,110.8182,21.5778,194.0,茂名市,Maoming,GUANGDONG,广东省
2017,S000343,112.1515,34.3893,,,,HENAN,河南省
2017,S000344,112.5732,34.5712,146.0,洛阳市,Luoyang,JIANGXI,江西省
2017,S000345,116.9258,24.8182,,,,FUJIAN,福建省
2017,S000346,117.443,25.2364,,,,ANHUI,安徽省
2017,S000347,114.6968,30.0133,,,,HUBEI,湖北省
2017,S000348,114.862,30.2888,166.0,鄂州市,Ezhou,JIANGXI,江西省
2017,S000349,115.1458,28.0329,,,,JIANGXI,江西省
2017,S000350,115.5089,28.1714,,,,JIANGXI,江西省
2017,S000351,101.7113,36.5306,272.0,西宁市,Xining,QINGHAI,青海省
2017,S000352,103.5252,35.9605,,,,YUNNAN,云南省
2017,S000353,104.6036,28.7066,234.0,宜宾市,Yibin,SICHUAN,四川省
2017,S000354,104.9616,29.489,230.0,内江市,Neijiang,HUNAN,湖南省
2017,S000355,120.7213,41.1569,,,,LIAONING,辽宁省
2017,S000356,121.0846,41.0274,40.0,锦州市,Jinzhou,GUIZHOU,贵州省
2017,S000357,119.9293,49.2242,31.0,呼伦贝尔市,Hulunbeir,HEILONGJIANG,黑龙江省
2017,S000358,120.8617,49.2805,,,,NEIMENGGU,内蒙古自治区
2017,S000359,113.907,36.1376,,,,CHONGQING,重庆市
2017,S000360,114.1432,36.1482,,,,HENAN,河南省
2017,S000361,114.1251,36.2393,,,,HENAN,河南省
2017,S000362,114.3812,36.086,148.0,安阳市,Anyang,HENAN,河南省
2017,S000363,115.5143,28.1757,,,,JIANGXI,江西省
2017,S000364,115.7061,28.2349,,,,JIANGXI,江西省
2017,S000365,113.3513,34.4578,,,,HENAN,河南省
2017,S000366,113.8188,34.3538,,,,HENAN,河南省
2017,S000367,123.6889,42.4456,,,,LIAONING,辽宁省
2017,S000368,123.8492,42.2966,45.0,铁岭市,Tieling,LIAONING,辽宁省
2017,S000369,123.3343,42.7418,,,,LIAONING,辽宁省
2017,S000370,123.6827,42.4462,,,,LIAONING,辽宁省
2017,S000371,107.3378,26.4844,,,,GUIZHOU,贵州省
2017,S000372,108.0929,24.6479,216.0,河池市,Hechi,GUANGXI,广西壮族自治区
2017,S000373,108.098,24.6433,216.0,河池市,Hechi,GUANGXI,广西壮族自治区
2017,S000374,109.172,24.3341,,,,GUANGXI,广西壮族自治区
2017,S000375,116.6615,40.3315,,,,HUNAN,湖南省
2017,S000376,116.6756,40.2855,,,,HUNAN,湖南省
2017,S000377,116.6545,40.2548,,,,JIANGSU,江苏省
2017,S000378,117.9734,40.7461,,,,HEBEI,河北省
2017,S000379,120.8685,49.28,,,,NEIMENGGU,内蒙古自治区
2017,S000380,121.9627,48.7188,,,,NEIMENGGU,内蒙古自治区
2017,S000381,116.6185,40.125,,,,JIANGSU,江苏省
2017,S000382,116.7334,39.8562,,,,SHANXI,山西省
2017,S000383,114.0751,38.2349,,,,HEBEI,河北省
2017,S000384,114.4363,38.0468,3.0,石家庄市,Shijiazhuang,JIANGXI,江西省
2017,S000385,111.4878,27.1473,177.0,邵阳市,Shaoyang,HUNAN,湖南省
2017,S000386,112.0469,27.4953,,,,HUNAN,湖南省
2017,S000387,109.5749,24.567,,,,GUANGXI,广西壮族自治区
2017,S000388,109.6757,24.3507,,,,GUANGXI,广西壮族自治区
2017,S000389,124.0349,42.5667,,,,HEBEI,河北省
2017,S000390,124.9232,42.7257,,,,JILIN,吉林省
2017,S000391,104.1499,31.4127,,,,SHAANXI,陕西省
2017,S000392,104.3776,31.0964,226.0,德阳市,Deyang,ZHEJIANG,浙江省
2017,S000393,103.6379,30.95,,,,SHAANXI,陕西省
2017,S000394,104.2026,30.8198,,,,SICHUAN,四川省
2017,S000395,116.5251,36.216,,,,SHANDONG,山东省
2017,S000396,117.0654,36.2008,135.0,泰安市,Taian,SHANDONG,山东省
2017,S000397,99.0096,39.3137,,,,GANSU,甘肃省
2017,S000398,100.2591,41.0306,,,,GANSU,甘肃省
2017,S000399,100.2573,41.0441,,,,GANSU,甘肃省
2017,S000400,100.5381,41.8656,,,,GANSU,甘肃省
2017,S000401,121.9755,48.7131,,,,NEIMENGGU,内蒙古自治区
2017,S000402,123.7103,47.2559,56.0,齐齐哈尔市,Qiqihar,HEILONGJIANG,黑龙江省
2017,S000403,117.1169,35.822,,,,SHANDONG,山东省
2017,S000404,117.824,36.0069,,,,SHANDONG,山东省
2017,S000405,124.1537,41.0742,,,,LIAONING,辽宁省
2017,S000406,124.5857,40.8496,,,,LIAONING,辽宁省
2017,S000407,88.9088,43.0917,,,,XINJIANG,新疆维吾尔自治区
2017,S000408,97.5544,39.8594,,,,SICHUAN,四川省
2017,S000409,97.5492,39.8543,,,,SICHUAN,四川省
2017,S000410,97.8776,39.7434,,,,SICHUAN,四川省
2017,S000411,97.5604,39.86,,,,SICHUAN,四川省
2017,S000412,97.8769,39.7478,,,,SICHUAN,四川省
2017,S000413,97.8844,39.7394,,,,SICHUAN,四川省
2017,S000414,98.0762,39.6793,,,,SICHUAN,四川省
2017,S000415,98.0769,39.6748,,,,SICHUAN,四川省
2017,S000416,99.0103,39.3092,,,,GANSU,甘肃省
2017,S000417,99.0169,39.3052,,,,GANSU,甘肃省
2017,S000418,102.831,37.7486,,,,GANSU,甘肃省
2017,S000419,102.8322,37.178,,,,GANSU,甘肃省
2017,S000420,104.085,35.9244,,,,GANSU,甘肃省
2017,S000421,87.4445,43.7407,278.0,乌鲁木齐市,Urumqi,HUBEI,湖北省
2017,S000422,88.904,43.0863,,,,XINJIANG,新疆维吾尔自治区
2017,S000423,123.7094,47.2513,,,,HEILONGJIANG,黑龙江省
2017,S000424,123.8697,47.1756,56.0,齐齐哈尔市,Qiqihar,HEILONGJIANG,黑龙江省
2017,S000425,121.306,51.1903,,,,NEIMENGGU,内蒙古自治区
2017,S000426,122.2193,52.1215,,,,NEIMENGGU,内蒙古自治区
2017,S000427,120.8632,49.2897,,,,NEIMENGGU,内蒙古自治区
2017,S000428,121.845,50.1485,,,,NEIMENGGU,内蒙古自治区
2017,S000429,114.5607,38.7392,,,,GUANGXI,广西壮族自治区
2017,S000430,114.9918,38.5109,,,,HEBEI,河北省
2017,S000431,111.3661,35.431,,,,SHANXI,山西省
2017,S000432,111.6974,35.2191,,,,SHANXI,山西省
2017,S000433,105.7663,39.687,,,,NEIMENGGU,内蒙古自治区
2017,S000434,106.6658,39.3821,,,,NINGXIA,宁夏回族自治区
2017,S000435,121.5533,50.6518,,,,NEIMENGGU,内蒙古自治区
2017,S000436,124.1504,50.4578,,,,NEIMENGGU,内蒙古自治区
2017,S000437,97.9364,39.2748,,,,SICHUAN,四川省
2017,S000438,98.0739,39.6563,,,,SICHUAN,四川省
2017,S000439,106.4189,29.3379,,,,CHONGQING,重庆市
2017,S000440,106.9878,27.7481,241.0,遵义市,Zunyi,GUIZHOU,贵州省
2017,S000441,106.6352,26.4104,,,,JIANGSU,江苏省
2017,S000442,106.7434,26.3861,,,,JIANGSU,江苏省
2017,S000443,106.7036,26.495,240.0,贵阳市,Guiyang,JIANGSU,江苏省
2017,S000444,106.7432,26.3907,,,,JIANGSU,江苏省
2017,S000445,117.1573,39.2401,2.0,天津市,Tianjin,GANSU,甘肃省
2017,S000446,119.4728,39.8307,5.0,秦皇岛市,Qinhuangdao,SHANDONG,山东省
2017,S000447,123.8754,47.1704,56.0,齐齐哈尔市,Qiqihar,HEILONGJIANG,黑龙江省
2017,S000448,123.9521,47.1165,,,,HEILONGJIANG,黑龙江省
2017,S000449,117.1518,39.245,2.0,天津市,Tianjin,GANSU,甘肃省
2017,S000450,117.4569,39.7724,,,,GUANGXI,广西壮族自治区
2017,S000451,102.333,23.7184,,,,XINJIANG,新疆维吾尔自治区
2017,S000452,103.423,23.4107,,,,YUNNAN,云南省
2017,S000453,103.0518,26.0838,,,,YUNNAN,云南省
2017,S000454,103.2648,25.6966,,,,YUNNAN,云南省
2017,S000455,115.9081,27.6024,,,,JIANGXI,江西省
2017,S000456,116.2682,27.9219,125.0,抚州市,Fuzhou3,JIANGXI,江西省
2017,S000457,102.8368,37.749,,,,GANSU,甘肃省
2017,S000458,104.4647,37.4347,,,,SICHUAN,四川省
2017,S000459,120.7456,51.3068,,,,NEIMENGGU,内蒙古自治区
2017,S000460,121.4289,50.9541,,,,NEIMENGGU,内蒙古自治区
2017,S000461,111.5846,32.4517,,,,HUBEI,湖北省
2017,S000462,111.8181,32.104,,,,HUBEI,湖北省
2017,S000463,112.1983,32.0297,165.0,襄樊市,Xiangfan,HUBEI,湖北省
2017,S000464,114.2753,30.5252,161.0,武汉市,Wuhan,HEBEI,河北省
2017,S000465,116.7961,33.8641,96.0,淮北市,Huaibei,ANHUI,安徽省
2017,S000466,117.1099,34.2455,69.0,徐州市,Xuzhou,JIANGSU,江苏省
2017,S000467,116.8113,33.8452,96.0,淮北市,Huaibei,ANHUI,安徽省
2017,S000468,117.0537,33.7409,102.0,宿州市,Suzhou4,ANHUI,安徽省
2017,S000469,123.9587,47.1159,,,,HEILONGJIANG,黑龙江省
2017,S000470,124.9581,46.6253,60.0,大庆市,Daqing,HEILONGJIANG,黑龙江省
2017,S000471,102.7699,24.9139,242.0,昆明市,Kunming,YUNNAN,云南省
2017,S000472,103.842,25.6429,,,,YUNNAN,云南省
2017,S000473,103.8363,25.6518,,,,YUNNAN,云南省
2017,S000474,104.2089,25.9249,,,,HEILONGJIANG,黑龙江省
2017,S000475,104.1785,26.0796,,,,YUNNAN,云南省
2017,S000476,106.6361,26.3875,,,,JIANGSU,江苏省
2017,S000477,123.2307,44.3917,,,,JILIN,吉林省
2017,S000478,124.2603,45.4541,,,,JILIN,吉林省
2017,S000479,122.3828,43.6374,29.0,通辽市,Tongliao,HUBEI,湖北省
2017,S000480,123.2386,44.3311,,,,JILIN,吉林省
2017,S000481,113.5311,27.628,,,,YUNNAN,云南省
2017,S000482,113.6668,27.898,,,,JIANGXI,江西省
2017,S000483,113.585,28.1793,,,,JIANGSU,江苏省
2017,S000484,113.8255,28.3131,,,,HUBEI,湖北省
2017,S000485,129.8341,43.251,,,,JILIN,吉林省
2017,S000486,130.9031,43.3903,,,,JILIN,吉林省
2017,S000487,101.6303,36.9016,,,,SICHUAN,四川省
2017,S000488,101.7214,36.5448,272.0,西宁市,Xining,QINGHAI,青海省
2017,S000489,104.6042,28.6975,234.0,宜宾市,Yibin,SICHUAN,四川省
2017,S000490,104.8444,28.2838,,,,SICHUAN,四川省
2017,S000491,124.9646,46.6246,60.0,大庆市,Daqing,HEILONGJIANG,黑龙江省
2017,S000492,126.6746,45.7617,55.0,哈尔滨市,Harbin,LIAONING,辽宁省
2017,S000493,108.8836,24.668,,,,GUANGXI,广西壮族自治区
2017,S000494,109.0171,24.3559,,,,GUANGXI,广西壮族自治区
2017,S000495,112.6304,33.0768,156.0,南阳市,Nanyang,SICHUAN,四川省
2017,S000496,113.142,33.2956,,,,HENAN,河南省
2017,S000497,123.7241,52.0791,,,,SICHUAN,四川省
2017,S000498,124.3779,51.6179,,,,SICHUAN,四川省
2017,S000499,112.6466,35.0806,,,,SHANXI,山西省
2017,S000500,113.038,34.9407,,,,CHONGQING,重庆市
2017,S000501,101.4561,26.5477,,,,HEBEI,河北省
2017,S000502,101.8697,26.5694,224.0,攀枝花市,Panzhihua,SHANGHAI,上海市
2017,S000503,115.8886,32.859,101.0,阜阳市,Fuyang,GANSU,甘肃省
2017,S000504,116.8057,33.8455,96.0,淮北市,Huaibei,ANHUI,安徽省
2017,S000505,111.5445,38.6915,,,,SHANXI,山西省
2017,S000506,112.3179,38.9153,,,,SHANXI,山西省
2017,S000507,117.7588,30.8807,97.0,铜陵市,Tongling,ANHUI,安徽省
2017,S000508,118.4426,31.2348,92.0,芜湖市,Wuhu,JIANGSU,江苏省
2017,S000509,118.4467,31.2755,92.0,芜湖市,Wuhu,JIANGXI,江西省
2017,S000510,118.8169,31.9453,67.0,南京市,Nanjing,JIANGXI,江西省
2017,S000511,106.07,38.9631,,,,NINGXIA,宁夏回族自治区
2017,S000512,106.4359,38.9237,274.0,石嘴山市,Shizuishan,NINGXIA,宁夏回族自治区
2017,S000513,122.168,40.6786,41.0,营口市,Yingkou,LIAONING,辽宁省
2017,S000514,122.5139,40.6514,41.0,营口市,Yingkou,LIAONING,辽宁省
2017,S000515,106.3615,39.2248,,,,NINGXIA,宁夏回族自治区
2017,S000516,106.4314,39.1408,274.0,石嘴山市,Shizuishan,NINGXIA,宁夏回族自治区
2017,S000517,113.286,33.6993,147.0,平顶山市,Pingdingshan,LIAONING,辽宁省
2017,S000518,113.552,33.4158,,,,ANHUI,安徽省
2017,S000519,101.729,25.1724,,,,YUNNAN,云南省
2017,S000520,104.1444,30.5758,222.0,成都市,Chengdu,SICHUAN,四川省
2017,S000521,102.3076,25.0808,,,,YUNNAN,云南省
2017,S000522,102.3171,25.146,,,,YUNNAN,云南省
2017,S000523,108.9641,23.76,,,,GUANGXI,广西壮族自治区
2017,S000524,109.2372,23.693,217.0,来宾市,Laibin,GUANGXI,广西壮族自治区
2017,S000525,121.7818,41.3289,,,,LIAONING,辽宁省
2017,S000526,122.6463,40.776,,,,GANSU,甘肃省
2017,S000527,113.4389,35.179,151.0,焦作市,Jiaozuo,HENAN,河南省
2017,S000528,113.9108,35.3055,150.0,新乡市,Xinxiang,HENAN,河南省
2017,S000529,112.4916,43.0507,,,,NEIMENGGU,内蒙古自治区
2017,S000530,112.9038,43.2566,,,,NEIMENGGU,内蒙古自治区
2017,S000531,112.3291,25.4819,,,,HUNAN,湖南省
2017,S000532,113.0543,25.7032,182.0,郴州市,Chenzhou,HUNAN,湖南省
2017,S000533,122.4181,53.038,,,,HEILONGJIANG,黑龙江省
2017,S000534,124.7925,52.4143,,,,HEILONGJIANG,黑龙江省
2017,S000535,115.5232,39.359,,,,ANHUI,安徽省
2017,S000536,115.8655,39.2854,,,,HEBEI,河北省
2017,S000537,124.3861,51.6219,,,,SICHUAN,四川省
2017,S000538,124.7989,52.2843,,,,HEILONGJIANG,黑龙江省
2017,S000539,124.2149,51.1435,,,,NEIMENGGU,内蒙古自治区
2017,S000540,124.3377,50.8235,,,,NEIMENGGU,内蒙古自治区
2017,S000541,124.1564,50.4525,,,,NEIMENGGU,内蒙古自治区
2017,S000542,125.2998,49.2735,,,,NEIMENGGU,内蒙古自治区
2017,S000543,124.5703,47.8806,,,,HEILONGJIANG,黑龙江省
2017,S000544,125.3191,49.0269,,,,HEILONGJIANG,黑龙江省
2017,S000545,122.0754,52.7873,,,,HEILONGJIANG,黑龙江省
2017,S000546,122.4099,53.0338,,,,HEILONGJIANG,黑龙江省
2017,S000547,116.906,34.7419,,,,JIANGSU,江苏省
2017,S000548,117.1253,34.3534,69.0,徐州市,Xuzhou,HENAN,河南省
2017,S000549,106.7487,26.3817,,,,JIANGSU,江苏省
2017,S000550,107.3377,26.489,,,,GUIZHOU,贵州省
2017,S000551,107.3426,26.4937,,,,GUIZHOU,贵州省
2017,S000552,109.969,27.5092,184.0,怀化市,Huaihua,HUNAN,湖南省
2017,S000553,112.0143,27.6513,185.0,娄底市,Loudi,HUNAN,湖南省
2017,S000554,112.5962,27.7126,,,,HUNAN,湖南省
2017,S000555,112.4446,27.8485,,,,HUNAN,湖南省
2017,S000556,113.1298,27.8455,174.0,株洲市,Zhuzhou,HUNAN,湖南省
2017,S000557,117.834,36.5592,,,,SHANDONG,山东省
2017,S000558,118.0876,36.7111,129.0,淄博市,Zibo,SHANXI,山西省
2017,S000559,110.0155,27.4772,184.0,怀化市,Huaihua,HUNAN,湖南省
2017,S000560,112.025,27.6648,185.0,娄底市,Loudi,HUNAN,湖南省
2017,S000561,104.1222,36.4919,263.0,白银市,Baiyin,GANSU,甘肃省
2017,S000562,105.098,36.5963,,,,GANSU,甘肃省
2017,S000563,119.5789,31.0713,,,,ANHUI,安徽省
2017,S000564,119.8637,30.9613,,,,HUBEI,湖北省
2017,S000565,112.6863,38.7184,,,,SHANXI,山西省
2017,S000566,116.0424,39.7623,,,,SHAANXI,陕西省
2017,S000567,116.0488,39.7666,,,,SHAANXI,陕西省
2017,S000568,116.194,39.8415,,,,ZHEJIANG,浙江省
2017,S000569,118.1073,37.281,142.0,滨州市,Binzhou,HUBEI,湖北省
2017,S000570,118.1814,37.1539,,,,SHANDONG,山东省
2017,S000571,111.3152,30.7132,164.0,宜昌市,Yichang,HUBEI,湖北省
2017,S000572,111.6854,30.704,,,,HUBEI,湖北省
2017,S000573,114.3752,35.8782,149.0,鹤壁市,Hebi,HENAN,河南省
2017,S000574,115.0516,35.7038,152.0,濮阳市,Puyang,HENAN,河南省
2017,S000575,119.0201,40.9303,,,,HEBEI,河北省
2017,S000576,120.8949,40.7511,47.0,葫芦岛市,Huludao,LIAONING,辽宁省
2017,S000577,117.3743,39.9131,,,,SHAANXI,陕西省
2017,S000578,117.4443,39.8866,,,,SHAANXI,陕西省
2017,S000579,118.3077,36.7061,,,,SHANDONG,山东省
2017,S000580,118.5797,36.6973,,,,JIANGSU,江苏省
2017,S000581,117.4438,39.8821,,,,SHAANXI,陕西省
2017,S000582,118.1587,39.7767,,,,HEBEI,河北省
2017,S000583,118.1713,39.7805,,,,HEBEI,河北省
2017,S000584,119.468,39.8401,5.0,秦皇岛市,Qinhuangdao,SHANDONG,山东省
2017,S000585,119.4794,39.8348,5.0,秦皇岛市,Qinhuangdao,SHANDONG,山东省
2017,S000586,119.7044,39.9323,5.0,秦皇岛市,Qinhuangdao,ANHUI,安徽省
2017,S000587,116.4568,39.8744,1.0,北京市,Beijing,ANHUI,安徽省
2017,S000588,116.733,39.8517,,,,SHANXI,山西省
2017,S000589,116.739,39.8514,,,,SHANXI,山西省
2017,S000590,117.3252,39.9068,,,,SHAANXI,陕西省
2017,S000591,117.9912,40.1274,,,,HEBEI,河北省
