year,station_id,longitude,latitude,city_id,city_name_chn,city_name_eng,province_code,province_name
2017,S000900,117.3159,31.8504,91.0,合肥市,Hefei,ANHUI,安徽省
2017,S000901,110.8722,39.6201,,,,NEIMENGGU,内蒙古自治区
2017,S000902,113.1515,40.4459,,,,NEIMENGGU,内蒙古自治区
2017,S000903,110.8468,37.4099,,,,SHANXI,山西省
2017,S000904,111.1509,37.4301,24.0,吕梁市,Luliang,SHANXI,山西省
2017,S000905,115.3014,24.0228,,,,GUANGDONG,广东省
2017,S000906,116.1325,24.2377,197.0,梅州市,Meizhou,GUANGDONG,广东省
2017,S000907,115.2992,24.0691,,,,GUANGDONG,广东省
2017,S000908,115.3017,24.0274,,,,GUANGDONG,广东省
2017,S000909,115.8065,24.1355,,,,GUANGDONG,广东省
2017,S000910,116.0463,23.9929,,,,GUANGDONG,广东省
2017,S000911,116.046,23.9883,,,,GUANGDONG,广东省
2017,S000912,116.8177,23.3864,190.0,汕头市,Shantou,YUNNAN,云南省
2017,S000913,123.6908,41.1814,38.0,本溪市,Benxi,LIAONING,辽宁省
2017,S000914,124.0633,40.4203,,,,LIAONING,辽宁省
2017,S000915,116.0516,23.9972,,,,GUANGDONG,广东省
2017,S000916,116.3364,24.226,,,,GUANGDONG,广东省
2017,S000917,116.4199,39.1057,,,,SICHUAN,四川省
2017,S000918,117.1224,39.2511,2.0,天津市,Tianjin,GANSU,甘肃省
2017,S000919,108.6771,22.0006,211.0,钦州市,Qinzhou,GUANGXI,广西壮族自治区
2017,S000920,109.2937,21.4995,,,,YUNNAN,云南省
2017,S000921,113.2727,41.2497,,,,NEIMENGGU,内蒙古自治区
2017,S000922,122.1643,43.5603,29.0,通辽市,Tongliao,HUBEI,湖北省
2017,S000923,129.8078,42.9996,,,,JILIN,吉林省
2017,S000924,130.4235,42.9046,,,,JILIN,吉林省
2017,S000925,113.2919,33.7082,147.0,平顶山市,Pingdingshan,LIAONING,辽宁省
2017,S000926,113.4107,34.1395,,,,HENAN,河南省
2017,S000927,111.4569,35.4119,,,,HEBEI,河北省
2017,S000928,111.7065,35.6347,,,,SHANXI,山西省
2017,S000929,113.5575,33.4156,,,,ANHUI,安徽省
2017,S000930,114.0354,33.5322,154.0,漯河市,Luohe,HENAN,河南省
2017,S000931,110.2393,39.2292,,,,SHAANXI,陕西省
2017,S000932,111.4674,38.9998,,,,SICHUAN,四川省
2017,S000933,111.1094,39.3921,,,,GUANGXI,广西壮族自治区
2017,S000934,111.9495,38.9574,,,,SHANXI,山西省
2017,S000935,124.0305,40.378,,,,LIAONING,辽宁省
2017,S000936,124.3491,40.1567,39.0,丹东市,Dandong,LIAONING,辽宁省
2017,S000937,106.6175,23.9337,214.0,百色市,Baise,SHAANXI,陕西省
2017,S000938,108.1778,22.6664,,,,GUANGXI,广西壮族自治区
2017,S000939,103.075,24.8736,,,,YUNNAN,云南省
2017,S000940,104.7812,25.1849,,,,GUIZHOU,贵州省
2017,S000941,104.7756,25.2814,,,,GUIZHOU,贵州省
2017,S000942,106.6125,23.9335,214.0,百色市,Baise,SHAANXI,陕西省
2017,S000943,104.4355,25.6376,,,,GUIZHOU,贵州省
2017,S000944,104.7656,25.2809,,,,GUIZHOU,贵州省
2017,S000945,117.6536,28.3362,,,,JIANGXI,江西省
2017,S000946,117.8448,27.8516,,,,JIANGXI,江西省
2017,S000947,117.8444,27.8471,,,,JIANGXI,江西省
2017,S000948,118.3492,26.875,,,,FUJIAN,福建省
2017,S000949,117.5346,25.184,,,,SICHUAN,四川省
2017,S000950,117.849,25.3142,,,,FUJIAN,福建省
2017,S000951,117.8486,25.3096,,,,FUJIAN,福建省
2017,S000952,118.9443,25.1842,,,,SHANDONG,山东省
2017,S000953,117.8545,25.3184,,,,FUJIAN,福建省
2017,S000954,117.9524,25.339,,,,FUJIAN,福建省
2017,S000955,115.057,35.6991,152.0,濮阳市,Puyang,HENAN,河南省
2017,S000956,115.8879,36.0207,,,,SHANDONG,山东省
2017,S000957,124.1403,39.9641,,,,LIAONING,辽宁省
2017,S000958,124.3482,40.1522,39.0,丹东市,Dandong,LIAONING,辽宁省
2017,S000959,104.4062,30.6749,,,,SICHUAN,四川省
2017,S000960,107.2069,30.9148,,,,SICHUAN,四川省
2017,S000961,104.2461,30.6581,222.0,成都市,Chengdu,SICHUAN,四川省
2017,S000962,104.41,30.857,,,,JIANGXI,江西省
2017,S000963,104.2682,30.8821,,,,JIANGSU,江苏省
2017,S000964,104.4043,30.8613,,,,JIANGXI,江西省
2017,S000965,104.4151,30.8618,,,,JIANGXI,江西省
2017,S000966,104.6182,30.803,,,,SICHUAN,四川省
2017,S000967,119.7297,28.994,86.0,金华市,Jinhua,JIANGXI,江西省
2017,S000968,120.6191,27.9889,82.0,温州市,Wenzhou,ANHUI,安徽省
2017,S000969,100.212,25.5001,,,,SICHUAN,四川省
2017,S000970,101.7959,25.0482,,,,CHONGQING,重庆市
2017,S000971,111.4289,29.5208,,,,HUNAN,湖南省
2017,S000972,112.9621,28.2564,173.0,长沙市,Changsha,JIANGXI,江西省
2017,S000973,108.6908,22.0658,211.0,钦州市,Qinzhou,GUANGXI,广西壮族自治区
2017,S000974,109.0139,22.8165,,,,GUANGXI,广西壮族自治区
2017,S000975,75.9494,39.4692,,,,XINJIANG,新疆维吾尔自治区
2017,S000976,86.0494,41.6523,,,,XINJIANG,新疆维吾尔自治区
2017,S000977,115.9649,36.4969,141.0,聊城市,Liaocheng,SHANDONG,山东省
2017,S000978,116.7588,36.7789,,,,GUIZHOU,贵州省
2017,S000979,120.2299,30.2911,80.0,杭州市,Hangzhou,GANSU,甘肃省
2017,S000980,121.5176,31.132,66.0,上海市,Shanghai,HUNAN,湖南省
2017,S000981,114.533,36.5194,6.0,邯郸市,Handan,SICHUAN,四川省
2017,S000982,115.9644,36.4155,141.0,聊城市,Liaocheng,SHANDONG,山东省
2017,S000983,131.816,46.7897,,,,HEILONGJIANG,黑龙江省
2017,S000984,132.2283,46.368,,,,HEILONGJIANG,黑龙江省
2017,S000985,111.9603,38.4599,,,,HEBEI,河北省
2017,S000986,112.2474,38.9481,,,,SHANXI,山西省
2017,S000987,111.5389,22.7172,,,,GUANGDONG,广东省
2017,S000988,111.8951,22.396,,,,GUANGDONG,广东省
2017,S000989,116.342,24.2349,,,,GUANGDONG,广东省
2017,S000990,116.9204,24.8139,,,,FUJIAN,福建省
2017,S000991,112.1945,28.2235,,,,HUNAN,湖南省
2017,S000992,112.3747,28.5165,181.0,益阳市,Yiyang,HUNAN,湖南省
2017,S000993,118.2817,31.3599,92.0,芜湖市,Wuhu,ANHUI,安徽省
2017,S000994,118.4535,31.2887,92.0,芜湖市,Wuhu,ANHUI,安徽省
2017,S000995,108.9903,33.8429,,,,SHAANXI,陕西省
2017,S000996,109.3284,32.7772,,,,SHAANXI,陕西省
2017,S000997,103.8265,27.1072,,,,GUIZHOU,贵州省
2017,S000998,104.8568,26.5905,,,,GUIZHOU,贵州省
2017,S000999,105.9408,38.05,,,,NINGXIA,宁夏回族自治区
2017,S001000,106.6878,38.0846,,,,CHONGQING,重庆市
2017,S001001,119.7056,39.9413,5.0,秦皇岛市,Qinhuangdao,ANHUI,安徽省
2017,S001002,120.8922,40.7331,47.0,葫芦岛市,Huludao,LIAONING,辽宁省
2017,S001003,118.4571,34.3788,,,,JIANGXI,江西省
2017,S001004,119.0315,33.5845,74.0,淮安市,Huaian,JIANGSU,江苏省
2017,S001005,119.029,33.6119,74.0,淮安市,Huaian,JIANGSU,江苏省
2017,S001006,120.451,32.393,,,,GANSU,甘肃省
2017,S001007,119.8075,31.4448,,,,SICHUAN,四川省
2017,S001008,120.1974,31.6036,68.0,无锡市,Wuxi,NEIMENGGU,内蒙古自治区
2017,S001009,120.1943,31.6221,68.0,无锡市,Wuxi,NEIMENGGU,内蒙古自治区
2017,S001010,120.4493,32.3795,,,,GANSU,甘肃省
2017,S001011,112.1053,38.9821,,,,SHANXI,山西省
2017,S001012,112.3844,39.3166,19.0,朔州市,Shuozhou,SHANXI,山西省
2017,S001013,112.6923,38.7182,,,,SHANXI,山西省
2017,S001014,114.9471,38.4628,,,,HEBEI,河北省
2017,S001015,114.9648,38.4622,,,,HEBEI,河北省
2017,S001016,115.9265,38.4721,,,,HEBEI,河北省
2017,S001017,115.9571,38.4843,,,,HEBEI,河北省
2017,S001018,116.9984,38.3831,11.0,沧州市,Cangzhou,HEBEI,河北省
2017,S001019,117.014,38.2962,11.0,沧州市,Cangzhou,HEBEI,河北省
2017,S001020,117.7245,38.2335,,,,CHONGQING,重庆市
2017,S001021,104.4925,25.9439,,,,YUNNAN,云南省
2017,S001022,104.8611,26.5173,,,,GUIZHOU,贵州省
2017,S001023,120.9023,40.7596,47.0,葫芦岛市,Huludao,LIAONING,辽宁省
2017,S001024,121.2816,41.1433,40.0,锦州市,Jinzhou,LIAONING,辽宁省
2017,S001025,116.5119,33.5349,,,,ANHUI,安徽省
2017,S001026,117.0635,33.5362,102.0,宿州市,Suzhou4,ANHUI,安徽省
2017,S001027,109.5322,36.5625,255.0,延安市,YanAn,SHAANXI,陕西省
2017,S001028,110.4722,39.1563,,,,SHAANXI,陕西省
2017,S001029,114.4816,39.8012,,,,SHANXI,山西省
2017,S001030,115.4853,40.226,,,,HEBEI,河北省
2017,S001031,107.4786,31.1842,236.0,达州市,Dazhou,HENAN,河南省
2017,S001032,108.3235,30.7904,221.0,重庆市,Chongqing,SICHUAN,四川省
2017,S001033,115.9714,42.9903,,,,NEIMENGGU,内蒙古自治区
2017,S001034,115.9649,42.2397,,,,HEBEI,河北省
2017,S001035,112.2797,31.0347,167.0,荆门市,Jingmen,JIANGXI,江西省
2017,S001036,113.7606,30.879,168.0,孝感市,Xiaogan,HUBEI,湖北省
2017,S001037,113.3835,37.0476,,,,SHANXI,山西省
2017,S001038,113.6399,36.5705,,,,HEBEI,河北省
2017,S001039,120.5796,41.9615,,,,LIAONING,辽宁省
2017,S001040,120.9826,42.1033,,,,LIAONING,辽宁省
2017,S001041,109.4612,34.3207,,,,SHAANXI,陕西省
2017,S001042,112.4826,32.944,156.0,南阳市,Nanyang,HENAN,河南省
2017,S001043,112.4933,32.9347,156.0,南阳市,Nanyang,HENAN,河南省
2017,S001044,113.7566,32.2135,,,,HUBEI,湖北省
2017,S001045,121.2891,41.1518,40.0,锦州市,Jinzhou,LIAONING,辽宁省
2017,S001046,121.7764,41.334,,,,LIAONING,辽宁省
2017,S001047,114.1707,32.0729,158.0,信阳市,Xinyang,HUBEI,湖北省
2017,S001048,117.1886,31.7671,91.0,合肥市,Hefei,ANHUI,安徽省
2017,S001049,113.2361,34.393,,,,HENAN,河南省
2017,S001050,113.8182,34.3403,,,,HENAN,河南省
2017,S001051,119.6954,39.9556,5.0,秦皇岛市,Qinhuangdao,ANHUI,安徽省
2017,S001052,120.6864,40.7541,47.0,葫芦岛市,Huludao,YUNNAN,云南省
2017,S001053,120.6978,40.7897,47.0,葫芦岛市,Huludao,YUNNAN,云南省
2017,S001054,121.0339,41.0589,40.0,锦州市,Jinzhou,LIAONING,辽宁省
2017,S001055,121.0535,41.0664,40.0,锦州市,Jinzhou,LIAONING,辽宁省
2017,S001056,121.2762,41.1483,40.0,锦州市,Jinzhou,LIAONING,辽宁省
2017,S001057,121.2884,41.1473,40.0,锦州市,Jinzhou,LIAONING,辽宁省
2017,S001058,121.8378,41.2921,,,,LIAONING,辽宁省
2017,S001059,121.8515,41.3,,,,LIAONING,辽宁省
2017,S001060,123.4597,41.804,34.0,沈阳市,Shenyang,HUNAN,湖南省
2017,S001061,109.0414,19.1728,,,,HAINAN,海南省
2017,S001062,110.1857,19.9794,219.0,海口市,Haikou,HAINAN,海南省
2017,S001063,109.9664,20.6484,,,,GUANGDONG,广东省
2017,S001064,110.2653,21.222,193.0,湛江市,Zhanjiang,GUANGDONG,广东省
2017,S001065,118.2618,34.5054,,,,SHANDONG,山东省
2017,S001066,118.4807,34.9126,139.0,临沂市,Linyi,SHANDONG,山东省
2017,S001067,121.7772,41.3385,,,,LIAONING,辽宁省
2017,S001068,122.1452,41.5709,,,,LIAONING,辽宁省
2017,S001069,118.4415,35.1284,139.0,临沂市,Linyi,SHANDONG,山东省
2017,S001070,119.9269,36.2867,,,,JILIN,吉林省
2017,S001071,120.0012,36.2355,,,,SHANDONG,山东省
2017,S001072,120.1843,36.0029,128.0,青岛市,Qingdao,SHANDONG,山东省
2017,S001073,120.4565,32.3925,,,,GANSU,甘肃省
2017,S001074,120.8758,31.9863,72.0,南通市,Nantong,JIANGSU,江苏省
2017,S001075,118.9582,37.1023,,,,SHANDONG,山东省
2017,S001076,120.3506,37.6293,,,,SHANDONG,山东省
2017,S001077,118.6819,32.0643,67.0,南京市,Nanjing,GANSU,甘肃省
2017,S001078,120.4145,32.5373,,,,JIANGSU,江苏省
2017,S001079,94.6971,40.1468,,,,JIANGXI,江西省
2017,S001080,96.3592,40.656,,,,HEBEI,河北省
2017,S001081,112.8805,36.8157,,,,SHANXI,山西省
2017,S001082,113.3837,37.0521,,,,SHANXI,山西省
2017,S001083,115.129,25.9069,,,,JIANGXI,江西省
2017,S001084,117.0667,25.0122,114.0,龙岩市,Longyan,FUJIAN,福建省
2017,S001085,90.5351,30.0186,,,,XIZANG,西藏自治区
2017,S001086,94.8499,36.1172,,,,QINGHAI,青海省
2017,S001087,109.9277,39.7676,30.0,鄂尔多斯市,Erdos,NEIMENGGU,内蒙古自治区
2017,S001088,110.8782,39.62,,,,NEIMENGGU,内蒙古自治区
2017,S001089,122.1521,41.5749,,,,LIAONING,辽宁省
2017,S001090,123.0674,41.9841,,,,LIAONING,辽宁省
2017,S001091,98.1352,39.6891,261.0,嘉峪关市,Jiayuguan,SICHUAN,四川省
2017,S001092,100.4499,41.8731,,,,GANSU,甘肃省
2017,S001093,100.4628,41.8694,,,,GANSU,甘肃省
2017,S001094,100.5252,41.8692,,,,GANSU,甘肃省
2017,S001095,113.3042,31.8503,172.0,随州市,Suizhou,JIANGXI,江西省
2017,S001096,114.1319,32.1695,158.0,信阳市,Xinyang,HENAN,河南省
2017,S001097,106.343,29.5041,,,,JIANGSU,江苏省
2017,S001098,109.8861,27.6325,184.0,怀化市,Huaihua,CHONGQING,重庆市
2017,S001099,111.3146,26.9297,,,,HUNAN,湖南省
2017,S001100,111.5483,26.4916,183.0,永州市,Yongzhou,SHANXI,山西省
2017,S001101,112.0151,27.6833,185.0,娄底市,Loudi,HUNAN,湖南省
2017,S001102,112.2174,28.0998,,,,HUNAN,湖南省
2017,S001103,118.4199,39.1523,,,,HAINAN,海南省
2017,S001104,118.7896,39.4869,,,,HEBEI,河北省
2017,S001105,105.5004,30.5078,229.0,遂宁市,Suining,JIANGXI,江西省
2017,S001106,106.5022,29.8777,,,,CHONGQING,重庆市
2017,S001107,106.676,39.2874,,,,NINGXIA,宁夏回族自治区
2017,S001108,106.8243,39.3227,,,,ANHUI,安徽省
2017,S001109,106.8224,39.3679,,,,ANHUI,安徽省
2017,S001110,109.9398,39.7315,30.0,鄂尔多斯市,Erdos,NEIMENGGU,内蒙古自治区
2017,S001111,114.8839,30.2059,166.0,鄂州市,Ezhou,JIANGXI,江西省
2017,S001112,115.163,30.1394,162.0,黄石市,Huangshi,HUBEI,湖北省
2017,S001113,123.0736,41.9835,,,,LIAONING,辽宁省
2017,S001114,123.4544,41.8091,34.0,沈阳市,Shenyang,HUNAN,湖南省
2017,S001115,116.3509,39.8387,1.0,北京市,Beijing,JIANGXI,江西省
2017,S001116,116.3861,39.8959,1.0,北京市,Beijing,NEIMENGGU,内蒙古自治区
2017,S001117,116.3183,39.7405,,,,SICHUAN,四川省
2017,S001118,116.9308,39.3836,,,,HENAN,河南省
2017,S001119,116.9364,39.3788,,,,HENAN,河南省
2017,S001120,117.1809,39.1119,2.0,天津市,Tianjin,JIANGSU,江苏省
2017,S001121,117.3356,31.8264,91.0,合肥市,Hefei,ANHUI,安徽省
2017,S001122,118.6082,32.0923,67.0,南京市,Nanjing,SICHUAN,四川省
2017,S001123,112.5391,37.8849,14.0,太原市,Taiyuan,SHANXI,山西省
2017,S001124,114.4398,38.006,3.0,石家庄市,Shijiazhuang,JIANGXI,江西省
2017,S001125,117.1192,36.533,127.0,济南市,JiNan,JIANGSU,江苏省
2017,S001126,120.0128,36.28,,,,SHANDONG,山东省
2017,S001127,116.1357,29.6415,119.0,九江市,Jiujiang,JIANGXI,江西省
2017,S001128,117.7953,30.81,97.0,铜陵市,Tongling,NEIMENGGU,内蒙古自治区
2017,S001129,87.3658,43.8213,,,,HUNAN,湖南省
2017,S001130,89.0522,44.8101,,,,XINJIANG,新疆维吾尔自治区
2017,S001131,89.0508,44.8146,,,,XINJIANG,新疆维吾尔自治区
2017,S001132,89.2125,44.9788,,,,XINJIANG,新疆维吾尔自治区
2017,S001133,89.0599,44.8066,,,,XINJIANG,新疆维吾尔自治区
2017,S001134,89.9595,44.6677,,,,XINJIANG,新疆维吾尔自治区
2017,S001135,102.7606,24.904,242.0,昆明市,Kunming,YUNNAN,云南省
2017,S001136,103.4276,23.4157,,,,YUNNAN,云南省
2017,S001137,119.747,48.5554,,,,NEIMENGGU,内蒙古自治区
2017,S001138,119.8313,47.2731,,,,NEIMENGGU,内蒙古自治区
2017,S001139,100.1528,25.9886,,,,YUNNAN,云南省
2017,S001140,100.3241,26.6625,,,,YUNNAN,云南省
2017,S001141,84.7397,44.4652,,,,XINJIANG,新疆维吾尔自治区
2017,S001142,87.7646,47.3528,,,,XINJIANG,新疆维吾尔自治区
2017,S001143,110.9616,38.6337,,,,SHANXI,山西省
2017,S001144,111.5445,38.6869,,,,SHANXI,山西省
2017,S001145,112.6399,26.9339,176.0,衡阳市,Hengyang,HUNAN,湖南省
2017,S001146,114.2395,22.6947,,,,GUANGDONG,广东省
2017,S001147,120.5932,28.0327,82.0,温州市,Wenzhou,ANHUI,安徽省
2017,S001148,121.6058,29.7922,81.0,宁波市,Ningbo,CHONGQING,重庆市
2017,S001149,110.0881,22.5568,213.0,玉林市,Yulin4,GUANGXI,广西壮族自治区
2017,S001150,110.8684,22.8129,,,,GUANGXI,广西壮族自治区
2017,S001151,110.8085,22.7021,,,,GUANGXI,广西壮族自治区
2017,S001152,110.9655,22.2461,,,,SICHUAN,四川省
2017,S001153,110.8733,22.8175,,,,GUANGXI,广西壮族自治区
2017,S001154,111.6362,24.062,,,,GUANGXI,广西壮族自治区
2017,S001155,117.8195,24.5128,112.0,漳州市,Zhangzhou,CHONGQING,重庆市
2017,S001156,118.5235,24.9591,111.0,泉州市,Quanzhou,SICHUAN,四川省
2017,S001157,103.4283,23.4064,,,,YUNNAN,云南省
2017,S001158,103.959,22.4817,,,,YUNNAN,云南省
2017,S001159,118.5349,24.9721,111.0,泉州市,Quanzhou,SICHUAN,四川省
2017,S001160,119.3964,25.8295,,,,JIANGXI,江西省
2017,S001161,80.3916,44.2344,,,,XINJIANG,新疆维吾尔自治区
2017,S001162,82.9995,44.6519,,,,XINJIANG,新疆维吾尔自治区
2017,S001163,105.3031,29.2526,,,,SICHUAN,四川省
2017,S001164,105.5,28.8272,225.0,泸州市,Luzhou,SICHUAN,四川省
2017,S001165,100.4549,41.8826,,,,GANSU,甘肃省
2017,S001166,101.3221,42.5418,,,,GANSU,甘肃省
2017,S001167,100.5314,41.8696,,,,GANSU,甘肃省
2017,S001168,107.3064,40.7367,32.0,巴彦淖尔市,Bayannaoer,NEIMENGGU,内蒙古自治区
2017,S001169,110.2223,37.5299,,,,SHAANXI,陕西省
2017,S001170,110.8469,37.4144,,,,SHANXI,山西省
2017,S001171,105.5067,37.5202,,,,NINGXIA,宁夏回族自治区
2017,S001172,110.2106,37.5254,,,,SHAANXI,陕西省
2017,S001173,110.6375,37.515,,,,SHANXI,山西省
2017,S001174,112.6227,37.7522,20.0,晋中市,Jinzhong,GANSU,甘肃省
2017,S001175,106.1294,38.3949,273.0,银川市,Yinchuan,SICHUAN,四川省
2017,S001176,106.4499,38.1281,,,,CHONGQING,重庆市
2017,S001177,106.4562,38.1192,,,,CHONGQING,重庆市
2017,S001178,107.4147,37.5179,,,,SHAANXI,陕西省
2017,S001179,103.3606,23.3837,,,,YUNNAN,云南省
2017,S001180,103.3909,23.3068,,,,YUNNAN,云南省
2017,S001181,108.3289,30.7905,221.0,重庆市,Chongqing,SICHUAN,四川省
2017,S001182,111.3098,30.7133,164.0,宜昌市,Yichang,HUBEI,湖北省
2017,S001183,112.9697,22.6961,192.0,江门市,Jiangmen,GUANGDONG,广东省
2017,S001184,113.1083,22.4415,192.0,江门市,Jiangmen,GUANGDONG,广东省
2017,S001185,115.842,29.3101,,,,JIANGXI,江西省
2017,S001186,115.974,28.6325,116.0,南昌市,Nanchang,JIANGXI,江西省
2017,S001187,120.135,30.217,80.0,杭州市,Hangzhou,SICHUAN,四川省
2017,S001188,121.5413,29.8673,81.0,宁波市,Ningbo,ZHEJIANG,浙江省
2017,S001189,120.1355,30.2216,80.0,杭州市,Hangzhou,SICHUAN,四川省
2017,S001190,121.4671,31.2373,66.0,上海市,Shanghai,SHANGHAI,上海市
2017,S001191,109.5091,18.1968,220.0,三亚市,Sanya,HAINAN,海南省
2017,S001192,110.6782,19.6023,,,,HAINAN,海南省
2017,S001193,121.8454,41.3006,,,,LIAONING,辽宁省
2017,S001194,122.6663,40.8198,,,,LIAONING,辽宁省
2017,S001195,119.418,26.5602,115.0,宁德市,Ningde,SHANDONG,山东省
2017,S001196,120.5863,28.0195,82.0,温州市,Wenzhou,ANHUI,安徽省
2017,S001197,108.8291,34.1807,250.0,西安市,XiAn,ANHUI,安徽省
2017,S001198,113.6167,34.7263,144.0,郑州市,Zhengzhou,HENAN,河南省
2017,S001199,116.2802,39.8602,1.0,北京市,Beijing,JIANGXI,江西省
